date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,year,month,weekday,weekofyear,is_weekend,rolling_mean_7,rolling_mean_14,rolling_std_7,lag_1,lag_7,lag_14,lag_30,lag_60,price_diff,discount_effect,price_ratio
2022-10-16,S005,P0012,Toys,South,152,16,180,80.47,15,Sunny,0,85.43,Autumn,2022,10,6,41,1,156.14285714285714,119.57142857142857,144.7508532748927,36.0,120.0,138.0,47.0,239.0,-4.960000000000008,1207.05,0.941940659962465
2022-10-17,S005,P0012,Electronics,South,55,47,64,59.58,20,Sunny,0,64.24,Autumn,2022,10,0,42,0,141.28571428571428,110.85714285714286,154.1132854815079,16.0,4.0,152.0,6.0,80.0,-4.659999999999997,1191.6,0.9274593824004698
2022-10-18,S005,P0012,Clothing,East,413,264,76,30.96,20,Snowy,1,30.31,Summer,2022,10,1,42,0,147.42857142857142,103.35714285714286,148.48328429249437,47.0,55.0,41.0,46.0,417.0,0.6500000000000021,619.2,1.0214447306351928
2022-10-19,S005,P0012,Furniture,West,381,374,134,78.91,0,Sunny,1,78.91,Spring,2022,10,2,42,0,177.28571428571428,119.28571428571429,147.81149513903878,264.0,230.0,26.0,60.0,156.0,0.0,0.0,0.9999998732733654
2022-10-20,S005,P0012,Electronics,East,167,33,66,25.18,10,Rainy,0,28.49,Autumn,2022,10,3,42,0,197.85714285714286,144.14285714285714,165.350565538221,374.0,238.0,58.0,152.0,73.0,-3.3099999999999987,251.8,0.8838185735982543
2022-10-21,S005,P0012,Furniture,East,323,90,40,60.43,15,Cloudy,0,65.23,Autumn,2022,10,4,42,0,168.57142857142858,142.35714285714286,174.9322317764388,33.0,410.0,49.0,218.0,150.0,-4.800000000000004,906.45,0.9264140845601586
2022-10-22,S005,P0012,Toys,South,269,148,115,51.57,10,Snowy,1,48.55,Winter,2022,10,5,42,1,122.85714285714286,145.28571428571428,139.56172896061508,90.0,36.0,117.0,64.0,51.0,3.020000000000003,515.7,1.0622036947057272
2022-10-23,S005,P0012,Furniture,South,403,259,152,53.04,0,Rainy,1,54.17,Spring,2022,10,6,42,1,138.85714285714286,147.5,134.2639546706767,148.0,16.0,120.0,33.0,144.0,-1.1300000000000026,0.0,0.9791395644933423
2022-10-24,S005,P0012,Electronics,East,336,281,67,84.81,15,Sunny,1,81.35,Spring,2022,10,0,43,0,173.57142857142858,157.42857142857142,128.49495079944728,259.0,47.0,4.0,84.0,235.0,3.460000000000008,1272.15,1.0425321398239533
2022-10-25,S005,P0012,Groceries,East,212,159,37,31.54,15,Rainy,0,30.37,Autumn,2022,10,1,43,0,207.0,177.21428571428572,120.25251210127237,281.0,264.0,55.0,47.0,319.0,1.1699999999999982,473.09999999999997,1.0385245181019038
2022-10-26,S005,P0012,Electronics,North,445,211,198,96.0,0,Cloudy,1,92.21,Autumn,2022,10,2,43,0,192.0,184.64285714285714,118.49331908030368,159.0,374.0,230.0,1.0,230.0,3.7900000000000063,0.0,1.0411017198675068
2022-10-27,S005,P0012,Electronics,West,493,194,193,24.28,0,Snowy,1,29.07,Summer,2022,10,3,43,0,168.71428571428572,183.28571428571428,89.14915270809601,211.0,33.0,238.0,33.0,101.0,-4.789999999999999,0.0,0.8352250308823423
2022-10-28,S005,P0012,Toys,East,384,195,199,96.91,5,Sunny,1,97.35,Summer,2022,10,4,43,0,191.71428571428572,180.14285714285714,66.0850822443166,194.0,90.0,410.0,239.0,84.0,-0.4399999999999977,484.54999999999995,0.9954801237308553
2022-10-29,S005,P0012,Groceries,West,268,7,62,65.63,5,Snowy,1,69.27,Autumn,2022,10,5,43,1,206.71428571428572,164.78571428571428,48.808176520313566,195.0,148.0,36.0,155.0,376.0,-3.6400000000000006,328.15,0.9474518626458982
2022-10-30,S005,P0012,Clothing,East,426,142,34,19.16,15,Rainy,0,21.89,Spring,2022,10,6,43,1,186.57142857142858,162.71428571428572,89.34177287782225,7.0,259.0,16.0,82.0,80.0,-2.7300000000000004,287.4,0.875285118645446
2022-10-31,S005,P0012,Electronics,East,235,136,69,88.68,10,Cloudy,0,88.96,Autumn,2022,10,0,44,0,169.85714285714286,171.71428571428572,84.33747401843097,142.0,281.0,47.0,60.0,98.0,-0.2799999999999869,886.8000000000001,0.996852405929361
2022-11-01,S005,P0012,Electronics,East,126,60,36,43.63,20,Cloudy,0,43.95,Autumn,2022,11,1,44,0,149.14285714285714,178.07142857142858,68.88015817691031,136.0,159.0,264.0,138.0,139.0,-0.3200000000000003,872.6,0.9927187729877649
2022-11-02,S005,P0012,Clothing,West,204,184,152,50.8,15,Rainy,0,50.32,Summer,2022,11,2,44,0,135.0,163.5,76.2845550117016,60.0,211.0,374.0,152.0,42.0,0.4799999999999969,762.0,1.0095387500916633
2022-11-03,S005,P0012,Toys,South,366,208,109,92.31,20,Rainy,0,91.24,Summer,2022,11,3,44,0,131.14285714285714,149.92857142857142,72.38422611644187,184.0,194.0,33.0,41.0,23.0,1.0700000000000074,1846.2,1.011727201695835
2022-11-04,S005,P0012,Groceries,South,61,49,111,63.93,0,Cloudy,0,67.89,Winter,2022,11,4,44,0,133.14285714285714,162.42857142857142,74.57083561158156,208.0,195.0,90.0,26.0,69.0,-3.960000000000001,0.0,0.9416702103888333
2022-11-05,S005,P0012,Toys,West,387,45,37,53.36,5,Snowy,1,52.04,Winter,2022,11,5,44,1,112.28571428571429,159.5,74.80355224567496,49.0,7.0,148.0,58.0,145.0,1.3200000000000003,266.8,1.0253649067323392
2022-11-06,S005,P0012,Groceries,South,71,68,55,28.1,20,Sunny,0,25.45,Winter,2022,11,6,44,1,117.71428571428571,152.14285714285714,66.8448808454177,45.0,142.0,259.0,49.0,51.0,2.650000000000002,562.0,1.10412530289772
2022-11-07,S005,P0012,Clothing,West,298,91,186,25.49,15,Snowy,0,25.81,Summer,2022,11,0,45,0,107.14285714285714,138.5,68.20173157974939,68.0,136.0,281.0,117.0,134.0,-0.3200000000000003,382.34999999999997,0.9876013221226958
2022-11-08,S005,P0012,Furniture,North,359,220,103,20.03,10,Sunny,1,20.6,Spring,2022,11,1,45,0,100.71428571428571,124.92857142857143,67.14093208993123,91.0,60.0,159.0,120.0,131.0,-0.5700000000000003,200.3,0.9723296250827063
2022-11-09,S005,P0012,Toys,South,358,193,180,74.9,20,Cloudy,0,70.88,Summer,2022,11,2,45,0,123.57142857142857,129.28571428571428,77.41846709680478,220.0,184.0,211.0,4.0,248.0,4.02000000000001,1498.0,1.056715426535634
2022-11-10,S005,P0012,Electronics,North,50,22,171,60.43,5,Snowy,0,59.15,Autumn,2022,11,3,45,0,124.85714285714286,128.0,78.654155583009,193.0,208.0,194.0,55.0,184.0,1.2800000000000011,302.15,1.021639725842819
2022-11-11,S005,P0012,Furniture,East,490,406,136,75.12,15,Sunny,0,73.49,Winter,2022,11,4,45,0,98.28571428571429,115.71428571428571,77.29103933771856,22.0,49.0,195.0,230.0,278.0,1.6300000000000097,1126.8000000000002,1.0221797493291946
2022-11-12,S005,P0012,Electronics,East,451,95,68,92.7,15,Snowy,0,96.82,Winter,2022,11,5,45,1,149.28571428571428,130.78571428571428,135.3362655089343,406.0,45.0,7.0,238.0,3.0,-4.11999999999999,1390.5,0.957446709621286
2022-11-13,S005,P0012,Toys,West,356,10,68,82.57,15,Snowy,1,78.6,Summer,2022,11,6,45,1,156.42857142857142,137.07142857142858,130.13436279842605,95.0,68.0,142.0,410.0,251.0,3.969999999999999,1238.55,1.0505087721999018
2022-11-14,S005,P0012,Clothing,West,444,362,184,90.45,0,Sunny,0,85.99,Summer,2022,11,0,46,0,148.14285714285714,127.64285714285714,138.29368335951884,10.0,91.0,136.0,36.0,57.0,4.460000000000008,0.0,1.051866373779931
2022-11-15,S005,P0012,Electronics,North,341,73,30,32.17,0,Snowy,0,34.68,Summer,2022,11,1,46,0,186.85714285714286,143.78571428571428,156.3803361161803,362.0,220.0,60.0,16.0,47.0,-2.509999999999998,0.0,0.9276237232918906
2022-11-16,S005,P0012,Electronics,West,339,162,125,27.11,20,Cloudy,0,23.14,Spring,2022,11,2,46,0,165.85714285714286,144.71428571428572,160.99009138394052,73.0,193.0,184.0,47.0,6.0,3.969999999999999,542.2,1.1715638843717007
2022-11-17,S005,P0012,Electronics,South,81,48,68,53.33,20,Snowy,1,48.72,Spring,2022,11,3,46,0,161.42857142857142,143.14285714285714,160.54475714771579,162.0,22.0,208.0,264.0,46.0,4.609999999999999,1066.6,1.0946221070151667
2022-11-18,S005,P0012,Electronics,East,273,200,186,51.0,0,Snowy,1,55.9,Spring,2022,11,4,46,0,165.14285714285714,131.71428571428572,157.04397321708822,48.0,406.0,49.0,374.0,60.0,-4.899999999999999,0.0,0.9123433072731114
2022-11-19,S005,P0012,Electronics,North,208,5,196,13.85,5,Rainy,0,10.96,Summer,2022,11,5,46,1,135.71428571428572,142.5,119.10599521114835,200.0,95.0,45.0,33.0,152.0,2.889999999999999,69.25,1.2636849783896182
2022-11-20,S005,P0012,Toys,East,179,71,66,29.59,20,Cloudy,0,30.22,Spring,2022,11,6,46,1,122.85714285714286,139.64285714285714,128.70434928085967,5.0,10.0,68.0,90.0,218.0,-0.629999999999999,591.8,0.9791525548800282
2022-11-21,S005,P0012,Electronics,South,156,28,48,63.29,0,Cloudy,0,64.19,Winter,2022,11,0,47,0,131.57142857142858,139.85714285714286,121.66190466871315,71.0,362.0,91.0,148.0,64.0,-0.8999999999999986,0.0,0.9859789708710125
2022-11-22,S005,P0012,Electronics,North,446,10,101,11.27,20,Snowy,1,7.78,Winter,2022,11,1,47,0,83.85714285714286,135.35714285714286,71.30083817045582,28.0,73.0,220.0,259.0,33.0,3.4899999999999993,225.39999999999998,1.4485842563184366
2022-11-23,S005,P0012,Clothing,West,456,90,91,64.57,5,Snowy,0,66.31,Autumn,2022,11,2,47,0,74.85714285714286,120.35714285714286,76.67339514987928,10.0,162.0,193.0,281.0,84.0,-1.740000000000009,322.84999999999997,0.9737594670849844
2022-11-24,S005,P0012,Clothing,South,80,42,40,73.75,0,Sunny,1,71.99,Winter,2022,11,3,47,0,64.57142857142857,113.0,67.29006153179228,90.0,48.0,22.0,159.0,47.0,1.7600000000000051,0.0,1.0244476976736079
2022-11-25,S005,P0012,Furniture,South,247,116,30,94.79,15,Rainy,1,94.84,Autumn,2022,11,4,47,0,63.714285714285715,114.42857142857143,67.573945387539,42.0,200.0,406.0,211.0,1.0,-0.04999999999999716,1421.8500000000001,0.9994726909033435
2022-11-26,S005,P0012,Toys,East,463,181,143,19.47,10,Sunny,1,22.54,Spring,2022,11,5,47,1,51.714285714285715,93.71428571428571,41.93134979031924,116.0,5.0,95.0,194.0,33.0,-3.0700000000000003,194.7,0.8637973097616194
2022-11-27,S005,P0012,Electronics,North,119,4,72,21.63,20,Rainy,1,20.21,Spring,2022,11,6,47,1,76.85714285714286,99.85714285714286,58.67545929781488,181.0,71.0,10.0,195.0,239.0,1.4199999999999982,432.59999999999997,1.0702617168422974
2022-11-28,S005,P0012,Furniture,West,402,82,193,16.6,0,Sunny,1,16.67,Autumn,2022,11,0,48,0,67.28571428571429,99.42857142857143,64.92229787911677,4.0,28.0,362.0,7.0,155.0,-0.07000000000000028,0.0,0.9958002424713602
2022-11-29,S005,P0012,Electronics,West,283,233,50,49.61,0,Cloudy,0,45.0,Winter,2022,11,1,48,0,75.0,79.42857142857143,62.64449962553249,82.0,10.0,73.0,142.0,82.0,4.609999999999999,0.0,1.1024441994568446
2022-11-30,S005,P0012,Clothing,East,407,118,60,80.71,5,Snowy,0,84.72,Spring,2022,11,2,48,0,106.85714285714286,90.85714285714286,78.71981658902368,233.0,90.0,162.0,136.0,60.0,-4.010000000000005,403.54999999999995,0.9526674985047805
2022-12-01,S005,P0012,Furniture,West,321,57,37,49.11,0,Rainy,0,44.35,Summer,2022,12,3,48,0,110.85714285714286,87.71428571428571,78.43134698879138,118.0,42.0,48.0,60.0,138.0,4.759999999999998,0.0,1.107327822473997
2022-12-02,S005,P0012,Clothing,East,480,395,49,41.19,20,Sunny,0,44.63,Winter,2022,12,4,48,0,113.0,88.35714285714286,76.41553070766005,57.0,116.0,200.0,184.0,152.0,-3.440000000000005,823.8,0.9229215946848318
2022-12-03,S005,P0012,Clothing,North,109,34,147,11.41,20,Rainy,1,6.74,Autumn,2022,12,5,48,1,152.85714285714286,102.28571428571429,131.29537764322166,395.0,181.0,5.0,208.0,41.0,4.67,228.2,1.6928758265937291
2022-12-04,S005,P0012,Furniture,West,439,268,84,82.2,20,Sunny,0,78.0,Spring,2022,12,6,48,1,131.85714285714286,104.35714285714286,137.64619933175123,34.0,4.0,71.0,49.0,26.0,4.200000000000003,1644.0,1.05384601873769
2022-12-05,S005,P0012,Clothing,East,190,85,117,71.45,20,Cloudy,0,73.75,Summer,2022,12,0,49,0,169.57142857142858,118.42857142857143,132.85939578222929,268.0,82.0,28.0,45.0,58.0,-2.299999999999997,1429.0,0.9688134279575012
2022-12-06,S005,P0012,Electronics,East,401,256,29,73.07,0,Sunny,0,75.56,Spring,2022,12,1,49,0,170.0,122.5,132.53427229714333,85.0,233.0,10.0,68.0,49.0,-2.490000000000009,0.0,0.9670459281305017
2022-12-07,S005,P0012,Toys,South,438,205,61,58.85,0,Sunny,1,57.75,Summer,2022,12,2,49,0,173.28571428571428,140.07142857142858,134.62505250474283,256.0,118.0,90.0,91.0,117.0,1.1000000000000014,0.0,1.0190474425891873
2022-12-08,S005,P0012,Toys,West,193,93,72,67.45,10,Snowy,1,70.15,Autumn,2022,12,3,49,0,185.71428571428572,148.28571428571428,132.67217026153133,205.0,57.0,42.0,220.0,120.0,-2.700000000000003,674.5,0.9615109106898202
2022-12-09,S005,P0012,Furniture,North,228,193,25,73.73,20,Snowy,1,70.83,Autumn,2022,12,4,49,0,190.85714285714286,151.92857142857142,127.44597361421891,93.0,395.0,116.0,193.0,4.0,2.9000000000000057,1474.6000000000001,1.0409429562412882
2022-12-10,S005,P0012,Toys,West,91,10,176,32.15,5,Snowy,0,31.42,Winter,2022,12,5,49,1,162.0,157.42857142857142,91.24691775616311,193.0,34.0,181.0,22.0,55.0,0.7299999999999969,160.75,1.0232332835030924
2022-12-11,S005,P0012,Clothing,West,304,259,78,38.56,10,Cloudy,0,38.14,Winter,2022,12,6,49,1,158.57142857142858,145.21428571428572,97.11995528358582,10.0,268.0,4.0,406.0,230.0,0.4200000000000017,385.6,1.011011795749398
2022-12-12,S005,P0012,Clothing,West,119,1,83,71.77,5,Snowy,0,71.69,Summer,2022,12,0,50,0,157.28571428571428,163.42857142857142,95.47550171940142,259.0,85.0,82.0,95.0,238.0,0.0799999999999983,358.84999999999997,1.0011157761032534
2022-12-13,S005,P0012,Furniture,South,82,19,147,43.8,20,Cloudy,0,39.31,Summer,2022,12,1,50,0,145.28571428571428,157.64285714285714,110.21602165098967,1.0,256.0,233.0,10.0,410.0,4.489999999999995,876.0,1.1142200167336511
2022-12-14,S005,P0012,Toys,East,84,65,198,51.82,20,Snowy,1,54.11,Spring,2022,12,2,50,0,111.42857142857143,142.35714285714286,106.88912813886037,19.0,205.0,118.0,362.0,36.0,-2.289999999999999,1036.4,0.9576786254521114
2022-12-15,S005,P0012,Groceries,South,131,124,148,21.3,5,Sunny,0,24.7,Autumn,2022,12,3,50,0,91.42857142857143,138.57142857142858,99.29057884622814,65.0,93.0,57.0,73.0,16.0,-3.3999999999999986,106.5,0.8623478290089762
2022-12-16,S005,P0012,Furniture,North,103,89,130,25.94,10,Sunny,1,30.85,Autumn,2022,12,4,50,0,95.85714285714286,143.35714285714286,100.06069586577368,124.0,193.0,395.0,162.0,47.0,-4.91,259.40000000000003,0.8408425151239821
2022-12-17,S005,P0012,Electronics,West,365,183,111,27.32,5,Sunny,0,31.69,Winter,2022,12,5,50,1,81.0,121.5,90.49677710651726,89.0,10.0,34.0,48.0,264.0,-4.370000000000001,136.6,0.8621013372984104
2022-12-18,S005,P0012,Clothing,West,293,121,47,65.03,15,Rainy,0,62.01,Winter,2022,12,6,50,1,105.71428571428571,132.14285714285714,91.49264867684595,183.0,259.0,268.0,200.0,374.0,3.020000000000003,975.45,1.048701653168577
2022-12-19,S005,P0012,Clothing,East,276,17,109,41.1,10,Sunny,1,40.06,Autumn,2022,12,0,51,0,86.0,121.64285714285714,63.56361642742908,121.0,1.0,85.0,5.0,33.0,1.0399999999999991,411.0,1.0259608023063398
2022-12-20,S005,P0012,Toys,South,483,265,94,45.42,5,Sunny,1,42.14,Autumn,2022,12,1,51,0,88.28571428571429,116.78571428571429,60.19610808492047,17.0,19.0,256.0,71.0,90.0,3.280000000000001,227.10000000000002,1.0778355297020574
2022-12-21,S005,P0012,Electronics,West,344,53,133,80.95,20,Rainy,1,80.24,Winter,2022,12,2,51,0,123.42857142857143,117.42857142857143,81.1620953049249,265.0,65.0,205.0,28.0,148.0,0.710000000000008,1619.0,1.0088483289072372
2022-12-22,S005,P0012,Groceries,South,349,189,60,90.51,0,Sunny,0,88.06,Autumn,2022,12,3,51,0,121.71428571428571,106.57142857142857,82.71379225118038,53.0,124.0,93.0,10.0,259.0,2.450000000000003,0.0,1.0278218228682918
2022-12-23,S005,P0012,Toys,South,454,245,87,13.03,0,Sunny,1,9.14,Spring,2022,12,4,51,0,131.0,113.42857142857143,86.57174288800397,189.0,89.0,193.0,90.0,281.0,3.889999999999999,0.0,1.4256001908094191
2022-12-24,S005,P0012,Toys,West,366,139,153,54.56,10,Snowy,1,53.61,Spring,2022,12,5,51,1,153.28571428571428,117.14285714285714,93.74026933627881,245.0,183.0,10.0,42.0,159.0,0.9500000000000028,545.6,1.0177203846818905
2022-12-25,S005,P0012,Groceries,West,488,92,88,13.79,15,Cloudy,1,12.15,Autumn,2022,12,6,51,1,147.0,126.35714285714286,92.88702815786496,139.0,121.0,259.0,116.0,211.0,1.6399999999999988,206.85,1.134978489729638
2022-12-26,S005,P0012,Toys,North,251,74,195,61.95,10,Rainy,0,66.91,Spring,2022,12,0,52,0,142.85714285714286,114.42857142857143,94.86556904628881,92.0,17.0,1.0,181.0,194.0,-4.959999999999994,619.5,0.9258704340352064
2022-12-27,S005,P0012,Clothing,South,422,154,142,68.7,0,Cloudy,1,68.29,Spring,2022,12,1,52,0,151.0,119.64285714285714,84.09716602438712,74.0,265.0,19.0,4.0,195.0,0.4099999999999966,0.0,1.0060036599789632
2022-12-28,S005,P0012,Furniture,North,144,90,170,63.05,5,Snowy,1,61.25,Summer,2022,12,2,52,0,135.14285714285714,129.28571428571428,67.9299358933614,154.0,53.0,65.0,82.0,7.0,1.7999999999999972,315.25,1.0293875870387612
2022-12-29,S005,P0012,Furniture,North,190,138,163,54.15,20,Rainy,0,49.6,Summer,2022,12,3,52,0,140.42857142857142,131.07142857142858,61.61941561677115,90.0,189.0,124.0,233.0,142.0,4.549999999999997,1083.0,1.091733650860151
2022-12-30,S005,P0012,Toys,North,285,110,66,64.78,0,Rainy,1,66.26,Spring,2022,12,4,52,0,133.14285714285714,132.07142857142858,57.81703489292341,138.0,245.0,89.0,118.0,136.0,-1.480000000000004,0.0,0.9776636013185026
2022-12-31,S005,P0012,Groceries,South,100,55,75,51.84,5,Snowy,1,51.61,Winter,2022,12,5,52,1,113.85714285714286,133.57142857142858,30.212737774149577,110.0,139.0,183.0,57.0,60.0,0.23000000000000398,259.20000000000005,1.0044563060538063
2023-01-01,S005,P0012,Furniture,West,357,220,137,66.93,20,Sunny,1,62.17,Winter,2023,1,6,52,1,101.85714285714286,124.42857142857143,34.882796960816165,55.0,92.0,121.0,395.0,184.0,4.760000000000005,1338.6000000000001,1.0765640861244836
2023-01-02,S005,P0012,Toys,South,495,445,39,40.84,0,Cloudy,0,36.29,Summer,2023,1,0,1,0,120.14285714285714,131.5,56.00722742476657,220.0,74.0,17.0,34.0,208.0,4.550000000000004,0.0,1.125378582149743
2023-01-03,S005,P0012,Toys,South,159,28,101,97.43,20,Sunny,1,94.98,Summer,2023,1,1,1,0,173.14285714285714,162.07142857142858,130.7420215174761,445.0,154.0,265.0,268.0,49.0,2.450000000000003,1948.6000000000001,1.025794796189219
2023-01-04,S005,P0012,Toys,East,319,212,121,24.13,0,Rainy,0,21.08,Spring,2023,1,2,1,0,155.14285714285714,145.14285714285714,142.0051977586602,28.0,90.0,53.0,85.0,45.0,3.0500000000000007,0.0,1.144686364000776
2023-01-05,S005,P0012,Groceries,East,387,251,195,41.71,15,Cloudy,1,41.67,Spring,2023,1,3,1,0,172.57142857142858,156.5,140.1521282307873,212.0,138.0,189.0,256.0,68.0,0.03999999999999915,625.65,1.0009596829950365
2023-01-06,S005,P0012,Toys,North,352,273,82,46.47,5,Rainy,0,43.7,Spring,2023,1,4,1,0,188.71428571428572,160.92857142857142,142.00201205817973,251.0,110.0,245.0,205.0,91.0,2.769999999999996,232.35,1.0633864843509186
2023-01-07,S005,P0012,Toys,South,302,91,158,89.02,5,Snowy,0,84.77,Summer,2023,1,5,1,1,212.0,162.92857142857142,140.2973033715664,273.0,55.0,139.0,93.0,220.0,4.25,445.09999999999997,1.050135537320333
2023-01-08,S005,P0012,Furniture,South,200,157,81,72.66,10,Snowy,0,76.91,Winter,2023,1,6,1,1,217.14285714285714,159.5,134.1062123485567,91.0,220.0,92.0,193.0,193.0,-4.25,726.5999999999999,0.9447404830658583
2023-01-09,S005,P0012,Groceries,East,173,168,157,72.63,0,Snowy,1,73.5,Summer,2023,1,0,2,0,208.14285714285714,164.14285714285714,135.98336733025914,157.0,445.0,74.0,10.0,22.0,-0.8700000000000045,0.0,0.988163130862159
2023-01-10,S005,P0012,Toys,South,371,5,86,59.82,5,Rainy,0,60.1,Summer,2023,1,1,2,0,168.57142857142858,170.85714285714286,87.0801491785147,168.0,28.0,154.0,259.0,406.0,-0.28000000000000114,299.1,0.9953409325555852
2023-01-11,S005,P0012,Furniture,East,204,173,63,87.5,15,Cloudy,0,85.39,Summer,2023,1,2,2,0,165.28571428571428,160.21428571428572,93.467845247647,5.0,212.0,90.0,1.0,95.0,2.1099999999999994,1312.5,1.0247100334102315
2023-01-12,S005,P0012,Clothing,East,290,208,55,10.41,15,Snowy,0,9.8,Autumn,2023,1,3,2,0,159.71428571428572,166.14285714285714,91.35774786649509,173.0,251.0,138.0,19.0,10.0,0.6099999999999994,156.15,1.0622438140369244
2023-01-13,S005,P0012,Electronics,East,447,384,107,71.49,15,Snowy,1,70.41,Autumn,2023,1,4,2,0,153.57142857142858,171.14285714285714,85.45146213466668,208.0,273.0,110.0,65.0,362.0,1.0799999999999983,1072.35,1.0153385860902449
2023-01-14,S005,P0012,Electronics,North,99,15,56,89.97,5,Snowy,0,91.13,Summer,2023,1,5,2,1,169.42857142857142,190.71428571428572,116.10750355146034,384.0,91.0,55.0,124.0,73.0,-1.1599999999999966,449.85,0.9872708232995915
2023-01-15,S005,P0012,Clothing,South,221,166,35,73.97,0,Rainy,0,71.86,Autumn,2023,1,6,2,1,158.57142857142858,187.85714285714286,127.64384975764548,15.0,157.0,220.0,89.0,162.0,2.1099999999999994,0.0,1.0293625063508898
2023-01-16,S005,P0012,Clothing,West,500,166,105,44.16,15,Rainy,0,48.03,Winter,2023,1,0,3,0,159.85714285714286,184.0,127.67070738352443,166.0,168.0,445.0,183.0,48.0,-3.8700000000000045,662.4,0.9194251677232629
2023-01-17,S005,P0012,Furniture,South,467,286,182,87.46,10,Snowy,0,88.46,Spring,2023,1,1,3,0,159.57142857142858,164.07142857142858,127.65168381557831,166.0,5.0,28.0,121.0,200.0,-1.0,874.5999999999999,0.988695343805636
2023-01-18,S005,P0012,Groceries,South,424,356,30,57.67,10,Rainy,0,54.87,Spring,2023,1,2,3,0,199.71428571428572,182.5,114.44170901338708,286.0,173.0,212.0,17.0,5.0,2.8000000000000043,576.7,1.0510295150301594
2023-01-19,S005,P0012,Groceries,North,61,57,131,13.95,0,Rainy,0,16.58,Summer,2023,1,3,3,0,225.85714285714286,192.78571428571428,127.4812778037473,356.0,208.0,251.0,265.0,71.0,-2.629999999999999,0.0,0.8413746433204806
2023-01-20,S005,P0012,Electronics,North,366,112,75,79.67,15,Snowy,1,75.13,Winter,2023,1,4,3,0,204.28571428571428,178.92857142857142,142.85507141355336,57.0,384.0,273.0,53.0,28.0,4.540000000000006,1195.05,1.0604284492974245
2023-01-21,S005,P0012,Groceries,South,213,14,118,90.13,10,Snowy,1,86.78,Winter,2023,1,5,3,1,165.42857142857142,167.42857142857142,121.17185749017403,112.0,15.0,91.0,189.0,10.0,3.3499999999999943,901.3,1.0386032451482776
2023-01-22,S005,P0012,Furniture,East,383,98,69,84.33,15,Cloudy,0,83.96,Winter,2023,1,6,3,1,165.28571428571428,161.92857142857142,121.37917762905117,14.0,166.0,157.0,245.0,90.0,0.37000000000000455,1264.95,1.0044067407805215
2023-01-23,S005,P0012,Clothing,West,111,56,89,43.43,5,Sunny,1,40.73,Winter,2023,1,0,4,0,155.57142857142858,157.71428571428572,124.00518422342556,98.0,166.0,168.0,139.0,42.0,2.700000000000003,217.15,1.0662899419862653
2023-01-24,S005,P0012,Clothing,North,184,106,191,14.78,0,Snowy,0,14.09,Summer,2023,1,1,4,0,139.85714285714286,149.71428571428572,129.3192800415939,56.0,286.0,5.0,92.0,116.0,0.6899999999999995,0.0,1.0489701568700094
2023-01-25,S005,P0012,Electronics,East,117,95,117,76.79,5,Cloudy,0,73.86,Autumn,2023,1,2,4,0,114.14285714285714,156.92857142857142,112.17609455885056,106.0,356.0,173.0,74.0,181.0,2.930000000000007,383.95000000000005,1.0396695045126585
2023-01-26,S005,P0012,Toys,West,284,101,100,14.0,20,Cloudy,1,9.56,Spring,2023,1,3,4,0,76.85714285714286,151.35714285714286,35.68579816224068,95.0,57.0,208.0,154.0,4.0,4.4399999999999995,280.0,1.4644336146091896
2023-01-27,S005,P0012,Electronics,West,430,362,160,24.04,20,Cloudy,0,25.87,Winter,2023,1,4,4,0,83.14285714285714,143.71428571428572,35.47970580218379,101.0,112.0,384.0,90.0,82.0,-1.8300000000000018,480.79999999999995,0.9292613338765621
2023-01-28,S005,P0012,Furniture,East,378,195,76,78.85,15,Snowy,1,81.06,Spring,2023,1,5,4,1,118.85714285714286,142.14285714285714,112.2147176494369,362.0,14.0,15.0,138.0,233.0,-2.210000000000008,1182.75,0.9727361247549807
2023-01-29,S005,P0012,Groceries,East,89,19,179,62.41,15,Snowy,0,64.22,Winter,2023,1,6,4,1,144.71428571428572,155.0,104.62267804785326,195.0,98.0,166.0,110.0,118.0,-1.8100000000000023,936.15,0.9718154824329674
2023-01-30,S005,P0012,Clothing,South,164,160,113,96.62,0,Snowy,0,97.72,Winter,2023,1,0,5,0,133.42857142857142,144.5,114.31368705285924,19.0,56.0,166.0,55.0,57.0,-1.0999999999999943,0.0,0.9887432471609449
2023-01-31,S005,P0012,Furniture,South,334,57,188,67.87,15,Cloudy,1,72.66,Summer,2023,1,1,5,0,148.28571428571428,144.07142857142858,109.21799956312796,160.0,106.0,286.0,220.0,395.0,-4.789999999999992,1018.0500000000001,0.9340763922273064
2023-02-01,S005,P0012,Clothing,South,127,42,124,77.96,15,Cloudy,1,82.56,Autumn,2023,2,2,5,0,141.28571428571428,127.71428571428571,113.85182517306468,57.0,95.0,356.0,445.0,34.0,-4.6000000000000085,1169.3999999999999,0.944282831361091
2023-02-02,S005,P0012,Electronics,South,99,90,66,53.98,20,Cloudy,1,51.06,Autumn,2023,2,3,5,0,133.71428571428572,105.28571428571429,119.0850036538526,42.0,101.0,57.0,28.0,268.0,2.9199999999999946,1079.6,1.0571874153569494
